============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
    L2C_PF_Acc                    : 0->23.1M (+100.0%)
    L2C_PF_Miss                   : 0->5.3M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->1.1M (-41.4%)
    LLC_LOAD_Miss                 : 1.4M->780.6k (-42.5%)
    LLC_PF_Acc                    : 0->4.5M (+100.0%)
    LLC_PF_Miss                   : 0->3.1M (+100.0%)

[gtraces_v2_sierra.a.3_0002]
    IPC                           : 0.5->0.5 (+8.3%)
    L1D_LOAD_Acc                  : 34.3M->34.2M (-0.3%)
    L1D_LOAD_Miss                 : 3.2M->2.8M (-13.4%)
    L1D_PF_Acc                    : 0->2.8M (+100.0%)
    L1D_PF_Miss                   : 0->1.2M (+100.0%)
    L1I_LOAD_Acc                  : 21.2M->21.1M (-0.3%)
    L1I_LOAD_Miss                 : 6.9M->6.9M (+0.2%)
    L2C_LOAD_Acc                  : 7.7M->7.5M (-3.7%)
    L2C_LOAD_Miss                 : 1.9M->1.4M (-29.2%)
    L2C_PF_Acc                    : 0->24.3M (+100.0%)
    L2C_PF_Miss                   : 0->5.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->1.2M (-39.7%)
    LLC_LOAD_Miss                 : 1.4M->829.5k (-39.5%)
    LLC_PF_Acc                    : 0->4.7M (+100.0%)
    LLC_PF_Miss                   : 0->3.3M (+100.0%)

[gtraces_v2_sierra.a.3_0003]
    IPC                           : 0.5->0.5 (+13.0%)
    L1D_LOAD_Acc                  : 35.7M->35.5M (-0.5%)
    L1D_LOAD_Miss                 : 3.9M->3.2M (-18.8%)
    L1D_PF_Acc                    : 0->3.0M (+100.0%)
    L1D_PF_Miss                   : 0->1.5M (+100.0%)
    L1I_LOAD_Acc                  : 21.8M->21.7M (-0.5%)
    L1I_LOAD_Miss                 : 6.5M->6.5M (+0.1%)
    L2C_LOAD_Acc                  : 8.0M->7.5M (-6.3%)
    L2C_LOAD_Miss                 : 2.1M->1.4M (-36.0%)
    L2C_PF_Acc                    : 0->25.5M (+100.0%)
    L2C_PF_Miss                   : 0->5.9M (+100.0%)
    LLC_LOAD_Acc                  : 2.1M->1.1M (-46.5%)
    LLC_LOAD_Miss                 : 1.6M->862.3k (-47.3%)
    LLC_PF_Acc                    : 0->4.8M (+100.0%)
    LLC_PF_Miss                   : 0->3.6M (+100.0%)

[gtraces_v2_sierra.a.3_0004]
    IPC                           : 0.5->0.5 (+10.9%)
    L1D_LOAD_Acc                  : 36.1M->36.0M (-0.4%)
    L1D_LOAD_Miss                 : 3.9M->3.3M (-16.9%)
    L1D_PF_Acc                    : 0->3.1M (+100.0%)
    L1D_PF_Miss                   : 0->1.5M (+100.0%)
    L1I_LOAD_Acc                  : 20.6M->20.5M (-0.4%)
    L1I_LOAD_Miss                 : 7.0M->7.0M (+0.3%)
    L2C_LOAD_Acc                  : 8.4M->7.9M (-5.4%)
    L2C_LOAD_Miss                 : 2.1M->1.4M (-34.1%)
    L2C_PF_Acc                    : 0->26.8M (+100.0%)
    L2C_PF_Miss                   : 0->6.0M (+100.0%)
    LLC_LOAD_Acc                  : 2.1M->1.2M (-44.3%)
    LLC_LOAD_Miss                 : 1.6M->864.9k (-44.3%)
    LLC_PF_Acc                    : 0->5.0M (+100.0%)
    LLC_PF_Miss                   : 0->3.6M (+100.0%)

[gtraces_v2_sierra.a.4_0000]
    IPC                           : 0.4->0.5 (+24.3%)
    L1D_LOAD_Acc                  : 36.4M->36.2M (-0.6%)
    L1D_LOAD_Miss                 : 4.5M->3.6M (-21.4%)
    L1D_PF_Acc                    : 0->3.0M (+100.0%)
    L1D_PF_Miss                   : 0->1.6M (+100.0%)
    L1I_LOAD_Acc                  : 21.5M->21.4M (-0.5%)
    L2C_LOAD_Acc                  : 7.5M->6.8M (-8.2%)
    L2C_LOAD_Miss                 : 2.9M->1.7M (-41.4%)
    L2C_PF_Acc                    : 0->24.1M (+100.0%)
    L2C_PF_Miss                   : 0->7.0M (+100.0%)
    LLC_LOAD_Acc                  : 2.9M->1.4M (-50.8%)
    LLC_LOAD_Miss                 : 2.3M->1.1M (-51.1%)
    LLC_PF_Acc                    : 0->5.6M (+100.0%)
    LLC_PF_Miss                   : 0->4.3M (+100.0%)

[gtraces_v2_sierra.a.4_0001]
    IPC                           : 0.3->0.4 (+18.2%)
    L1D_LOAD_Acc                  : 37.8M->37.5M (-0.6%)
    L1D_LOAD_Miss                 : 4.8M->4.0M (-16.9%)
    L1D_PF_Acc                    : 0->3.1M (+100.0%)
    L1D_PF_Miss                   : 0->1.7M (+100.0%)
    L1I_LOAD_Acc                  : 22.2M->22.2M (-0.4%)
    L2C_LOAD_Acc                  : 9.4M->8.9M (-5.9%)
    L2C_LOAD_Miss                 : 3.4M->2.1M (-37.6%)
    L2C_PF_Acc                    : 0->29.8M (+100.0%)
    L2C_PF_Miss                   : 0->8.5M (+100.0%)
    LLC_LOAD_Acc                  : 3.4M->1.8M (-47.4%)
    LLC_LOAD_Miss                 : 2.5M->1.3M (-47.6%)
    LLC_PF_Acc                    : 0->7.0M (+100.0%)
    LLC_PF_Miss                   : 0->5.0M (+100.0%)

[gtraces_v2_sierra.a.4_0002]
    IPC                           : 0.3->0.4 (+17.6%)
    L1D_LOAD_Acc                  : 35.1M->34.9M (-0.5%)
    L1D_LOAD_Miss                 : 4.3M->3.6M (-17.4%)
    L1D_PF_Acc                    : 0->2.5M (+100.0%)
    L1D_PF_Miss                   : 0->1.4M (+100.0%)
    L1I_LOAD_Acc                  : 22.9M->22.9M (-0.2%)
    L1I_LOAD_Miss                 : 6.8M->6.9M (+0.3%)
    L2C_LOAD_Acc                  : 8.6M->8.1M (-4.9%)
    L2C_LOAD_Miss                 : 3.1M->2.0M (-36.7%)
    L2C_PF_Acc                    : 0->26.7M (+100.0%)
    L2C_PF_Miss                   : 0->7.9M (+100.0%)
    LLC_LOAD_Acc                  : 3.1M->1.7M (-46.4%)
    LLC_LOAD_Miss                 : 2.2M->1.2M (-44.1%)
    LLC_PF_Acc                    : 0->6.3M (+100.0%)
    LLC_PF_Miss                   : 0->4.6M (+100.0%)

[gtraces_v2_sierra.a.4_0003]
    IPC                           : 0.4->0.5 (+18.4%)
    L1D_LOAD_Acc                  : 34.4M->34.2M (-0.6%)
    L1D_LOAD_Miss                 : 3.9M->3.2M (-17.8%)
    L1D_PF_Acc                    : 0->2.5M (+100.0%)
    L1D_PF_Miss                   : 0->1.4M (+100.0%)
    L1I_LOAD_Acc                  : 20.0M->20.0M (-0.1%)
    L1I_LOAD_Miss                 : 5.3M->5.3M (+0.2%)
    L2C_LOAD_Acc                  : 6.9M->6.5M (-5.8%)
    L2C_LOAD_Miss                 : 2.7M->1.7M (-38.1%)
    L2C_PF_Acc                    : 0->21.6M (+100.0%)
    L2C_PF_Miss                   : 0->6.6M (+100.0%)
    LLC_LOAD_Acc                  : 2.7M->1.4M (-47.0%)
    LLC_LOAD_Miss                 : 2.1M->1.1M (-46.0%)
    LLC_PF_Acc                    : 0->5.7M (+100.0%)
    LLC_PF_Miss                   : 0->4.3M (+100.0%)

[gtraces_v2_sierra.a.4_0004]
    IPC                           : 0.4->0.5 (+23.1%)
    L1D_LOAD_Acc                  : 33.3M->33.2M (-0.4%)
    L1D_LOAD_Miss                 : 4.4M->3.5M (-21.1%)
    L1D_PF_Acc                    : 0->2.7M (+100.0%)
    L1D_PF_Miss                   : 0->1.7M (+100.0%)
    L1I_LOAD_Acc                  : 20.4M->20.4M (-0.3%)
    L1I_LOAD_Miss                 : 4.3M->4.3M (+0.1%)
    L2C_LOAD_Acc                  : 6.6M->5.9M (-10.0%)
    L2C_LOAD_Miss                 : 2.7M->1.5M (-43.6%)
    L2C_PF_Acc                    : 0->20.9M (+100.0%)
    L2C_PF_Miss                   : 0->7.2M (+100.0%)
    LLC_LOAD_Acc                  : 2.7M->1.3M (-52.2%)
    LLC_LOAD_Miss                 : 2.3M->1.0M (-55.1%)
    LLC_PF_Acc                    : 0->6.7M (+100.0%)
    LLC_PF_Miss                   : 0->5.4M (+100.0%)

[gtraces_v2_sierra.a.6_0000]
    IPC                           : 0.5->0.5 (+4.2%)
    L1D_LOAD_Acc                  : 35.0M->35.0M (-0.1%)
    L1D_LOAD_Miss                 : 3.7M->3.4M (-6.6%)
    L1D_PF_Acc                    : 0->2.5M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Miss                 : 9.9M->10.0M (+0.9%)
    L2C_LOAD_Acc                  : 10.2M->10.1M (-1.1%)
    L2C_LOAD_Miss                 : 1.7M->1.3M (-22.0%)
    L2C_PF_Acc                    : 0->30.8M (+100.0%)
    L2C_PF_Miss                   : 0->4.8M (+100.0%)
    LLC_LOAD_Acc                  : 1.7M->1.1M (-31.2%)
    LLC_LOAD_Miss                 : 1.3M->858.8k (-32.7%)
    LLC_PF_Acc                    : 0->4.6M (+100.0%)
    LLC_PF_Miss                   : 0->3.3M (+100.0%)

[gtraces_v2_sierra.a.6_0001]
    IPC                           : 0.4->0.5 (+14.6%)
    L1D_LOAD_Acc                  : 33.9M->33.9M (-0.1%)
    L1D_LOAD_Miss                 : 4.5M->3.9M (-15.0%)
    L1D_PF_Acc                    : 0->3.2M (+100.0%)
    L1D_PF_Miss                   : 0->2.1M (+100.0%)
    L1I_LOAD_Miss                 : 8.9M->8.9M (+0.4%)
    L2C_LOAD_Acc                  : 10.2M->9.6M (-5.8%)
    L2C_LOAD_Miss                 : 2.7M->1.6M (-41.0%)
    L2C_PF_Acc                    : 0->32.2M (+100.0%)
    L2C_PF_Miss                   : 0->8.1M (+100.0%)
    LLC_LOAD_Acc                  : 2.7M->1.3M (-49.6%)
    LLC_LOAD_Miss                 : 2.3M->1.0M (-54.9%)
    LLC_PF_Acc                    : 0->7.6M (+100.0%)
    LLC_PF_Miss                   : 0->6.0M (+100.0%)

[gtraces_v2_sierra.a.6_0002]
    IPC                           : 0.5->0.5 (+6.7%)
    L1D_LOAD_Acc                  : 34.8M->34.8M (-0.2%)
    L1D_LOAD_Miss                 : 3.6M->3.3M (-6.8%)
    L1D_PF_Acc                    : 0->2.4M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Miss                 : 9.5M->9.5M (-0.4%)
    L2C_LOAD_Acc                  : 9.9M->9.7M (-2.0%)
    L2C_LOAD_Miss                 : 1.9M->1.5M (-22.2%)
    L2C_PF_Acc                    : 0->29.8M (+100.0%)
    L2C_PF_Miss                   : 0->5.7M (+100.0%)
    LLC_LOAD_Acc                  : 1.9M->1.3M (-32.0%)
    LLC_LOAD_Miss                 : 1.4M->955.6k (-32.4%)
    LLC_PF_Acc                    : 0->5.1M (+100.0%)
    LLC_PF_Miss                   : 0->3.6M (+100.0%)

[gtraces_v2_sierra.a.6_0003]
    IPC                           : 0.4->0.5 (+9.5%)
    L1D_LOAD_Acc                  : 34.9M->34.9M (-0.1%)
    L1D_LOAD_Miss                 : 4.1M->3.7M (-9.7%)
    L1D_PF_Acc                    : 0->2.8M (+100.0%)
    L1D_PF_Miss                   : 0->1.7M (+100.0%)
    L1I_LOAD_Miss                 : 9.6M->9.6M (+0.3%)
    L2C_LOAD_Acc                  : 10.4M->10.1M (-3.1%)
    L2C_LOAD_Miss                 : 2.4M->1.6M (-30.5%)
    L2C_PF_Acc                    : 0->32.0M (+100.0%)
    L2C_PF_Miss                   : 0->7.2M (+100.0%)
    LLC_LOAD_Acc                  : 2.4M->1.4M (-40.4%)
    LLC_LOAD_Miss                 : 1.9M->1.0M (-43.5%)
    LLC_PF_Acc                    : 0->6.5M (+100.0%)
    LLC_PF_Miss                   : 0->4.9M (+100.0%)

[gtraces_v2_sierra.a.6_0004]
    IPC                           : 0.5->0.5 (+2.1%)
    L1D_LOAD_Miss                 : 3.7M->3.5M (-6.0%)
    L1D_PF_Acc                    : 0->2.5M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Miss                 : 10.2M->10.2M (-0.3%)
    L2C_LOAD_Acc                  : 10.5M->10.4M (-1.7%)
    L2C_LOAD_Miss                 : 1.8M->1.4M (-19.7%)
    L2C_PF_Acc                    : 0->31.5M (+100.0%)
    L2C_PF_Miss                   : 0->5.3M (+100.0%)
    LLC_LOAD_Acc                  : 1.8M->1.2M (-29.8%)
    LLC_LOAD_Miss                 : 1.3M->913.1k (-29.0%)
    LLC_PF_Acc                    : 0->4.9M (+100.0%)
    LLC_PF_Miss                   : 0->3.5M (+100.0%)

[gtraces_v2_tahoe_0000]
    IPC                           : 0.6->0.7 (+14.0%)
    L1D_LOAD_Acc                  : 36.6M->36.4M (-0.5%)
    L1D_LOAD_Miss                 : 2.3M->1.8M (-21.3%)
    L1D_PF_Acc                    : 0->1.5M (+100.0%)
    L1D_PF_Miss                   : 0->843.3k (+100.0%)
    L1I_LOAD_Acc                  : 12.9M->12.8M (-0.9%)
    L2C_LOAD_Acc                  : 3.2M->2.9M (-9.4%)
    L2C_LOAD_Miss                 : 1.5M->915.1k (-37.9%)
    L2C_PF_Acc                    : 0->10.6M (+100.0%)
    L2C_PF_Miss                   : 0->3.9M (+100.0%)
    LLC_LOAD_Acc                  : 1.5M->796.4k (-46.0%)
    LLC_LOAD_Miss                 : 1.2M->624.6k (-46.4%)
    LLC_PF_Acc                    : 0->3.6M (+100.0%)
    LLC_PF_Miss                   : 0->2.7M (+100.0%)

[gtraces_v2_tahoe_0001]
    IPC                           : 0.5->0.5 (+17.4%)
    L1D_LOAD_Acc                  : 35.2M->35.1M (-0.4%)
    L1D_LOAD_Miss                 : 3.1M->2.4M (-22.0%)
    L1D_PF_Acc                    : 0->1.9M (+100.0%)
    L1D_PF_Miss                   : 0->1.1M (+100.0%)
    L1I_LOAD_Acc                  : 15.7M->15.6M (-0.7%)
    L2C_LOAD_Acc                  : 4.1M->3.7M (-11.0%)
    L2C_LOAD_Miss                 : 2.1M->1.2M (-40.0%)
    L2C_PF_Acc                    : 0->13.3M (+100.0%)
    L2C_PF_Miss                   : 0->5.3M (+100.0%)
    LLC_LOAD_Acc                  : 2.1M->1.1M (-48.7%)
    LLC_LOAD_Miss                 : 1.8M->883.6k (-51.0%)
    LLC_PF_Acc                    : 0->4.6M (+100.0%)
    LLC_PF_Miss                   : 0->3.7M (+100.0%)

[gtraces_v2_tahoe_0002]
    IPC                           : 0.6->0.8 (+22.6%)
    L1D_LOAD_Acc                  : 31.3M->31.4M (+0.1%)
    L1D_LOAD_Miss                 : 4.1M->2.5M (-38.1%)
    L1D_PF_Acc                    : 0->1.8M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Acc                  : 9.4M->9.3M (-1.2%)
    L1I_LOAD_Miss                 : 124.2k->124.5k (+0.2%)
    L2C_LOAD_Acc                  : 2.5M->1.8M (-29.2%)
    L2C_LOAD_Miss                 : 1.4M->689.9k (-51.8%)
    L2C_PF_Acc                    : 0->7.2M (+100.0%)
    L2C_PF_Miss                   : 0->3.0M (+100.0%)
    LLC_LOAD_Acc                  : 1.4M->643.0k (-55.1%)
    LLC_LOAD_Miss                 : 1.2M->563.2k (-53.0%)
    LLC_PF_Acc                    : 0->3.6M (+100.0%)
    LLC_PF_Miss                   : 0->2.8M (+100.0%)

[gtraces_v2_tahoe_0003]
    IPC                           : 0.5->0.5 (+14.9%)
    L1D_LOAD_Acc                  : 35.0M->34.8M (-0.4%)
    L1D_LOAD_Miss                 : 2.8M->2.3M (-18.5%)
    L1D_PF_Acc                    : 0->2.0M (+100.0%)
    L1D_PF_Miss                   : 0->1.1M (+100.0%)
    L1I_LOAD_Acc                  : 15.8M->15.7M (-0.6%)
    L1I_LOAD_Miss                 : 2.7M->2.7M (-0.7%)
    L2C_LOAD_Acc                  : 4.3M->3.9M (-9.0%)
    L2C_LOAD_Miss                 : 1.8M->1.1M (-38.3%)
    L2C_PF_Acc                    : 0->13.8M (+100.0%)
    L2C_PF_Miss                   : 0->5.0M (+100.0%)
    LLC_LOAD_Acc                  : 1.8M->969.1k (-47.5%)
    LLC_LOAD_Miss                 : 1.5M->783.9k (-48.0%)
    LLC_PF_Acc                    : 0->4.4M (+100.0%)
    LLC_PF_Miss                   : 0->3.4M (+100.0%)

[gtraces_v2_tahoe_0004]
    IPC                           : 0.6->0.7 (+15.8%)
    L1D_LOAD_Acc                  : 37.0M->36.9M (-0.3%)
    L1D_LOAD_Miss                 : 2.2M->1.8M (-20.5%)
    L1D_PF_Acc                    : 0->1.5M (+100.0%)
    L1D_PF_Miss                   : 0->843.0k (+100.0%)
    L1I_LOAD_Acc                  : 12.0M->12.0M (-0.6%)
    L1I_LOAD_Miss                 : 1.7M->1.7M (+0.6%)
    L2C_LOAD_Acc                  : 3.0M->2.6M (-11.0%)
    L2C_LOAD_Miss                 : 1.4M->838.6k (-40.3%)
    L2C_PF_Acc                    : 0->9.5M (+100.0%)
    L2C_PF_Miss                   : 0->3.7M (+100.0%)
    LLC_LOAD_Acc                  : 1.4M->717.2k (-49.0%)
    LLC_LOAD_Miss                 : 1.2M->598.7k (-49.8%)
    LLC_PF_Acc                    : 0->3.2M (+100.0%)
    LLC_PF_Miss                   : 0->2.6M (+100.0%)

[gtraces_v2_tango_0000]
    IPC                           : 0.6->0.6 (+3.4%)
    L1D_LOAD_Miss                 : 2.6M->2.2M (-14.6%)
    L1D_PF_Acc                    : 0->2.0M (+100.0%)
    L1D_PF_Miss                   : 0->936.8k (+100.0%)
    L1I_LOAD_Miss                 : 3.7M->3.8M (+0.3%)
    L2C_LOAD_Acc                  : 4.8M->4.6M (-4.3%)
    L2C_LOAD_Miss                 : 1.1M->823.3k (-22.1%)
    L2C_PF_Acc                    : 0->15.1M (+100.0%)
    L2C_PF_Miss                   : 0->3.2M (+100.0%)
    LLC_LOAD_Acc                  : 1.1M->744.0k (-29.6%)
    LLC_LOAD_Miss                 : 809.6k->553.9k (-31.6%)
    LLC_PF_Acc                    : 0->3.4M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[gtraces_v2_tango_0001]
    IPC                           : 0.7->0.7 (+6.2%)
    L1D_LOAD_Acc                  : 29.7M->29.7M (-0.2%)
    L1D_LOAD_Miss                 : 2.5M->2.0M (-18.9%)
    L1D_PF_Acc                    : 0->1.6M (+100.0%)
    L1D_PF_Miss                   : 0->834.4k (+100.0%)
    L1I_LOAD_Acc                  : 18.2M->18.2M (-0.1%)
    L1I_LOAD_Miss                 : 2.2M->2.2M (+0.2%)
    L2C_LOAD_Acc                  : 3.4M->3.1M (-7.2%)
    L2C_LOAD_Miss                 : 1.0M->766.1k (-25.9%)
    L2C_PF_Acc                    : 0->10.7M (+100.0%)
    L2C_PF_Miss                   : 0->2.6M (+100.0%)
    LLC_LOAD_Acc                  : 1.0M->706.8k (-31.7%)
    LLC_LOAD_Miss                 : 882.5k->599.0k (-32.1%)
    LLC_PF_Acc                    : 0->2.9M (+100.0%)
    LLC_PF_Miss                   : 0->2.4M (+100.0%)

[gtraces_v2_tango_0002]
    IPC                           : 0.6->0.6 (+3.3%)
    L1D_LOAD_Miss                 : 2.8M->2.2M (-20.0%)
    L1D_PF_Acc                    : 0->2.1M (+100.0%)
    L1D_PF_Miss                   : 0->1.0M (+100.0%)
    L1I_LOAD_Miss                 : 3.6M->3.6M (-0.1%)
    L2C_LOAD_Acc                  : 4.7M->4.4M (-6.3%)
    L2C_LOAD_Miss                 : 1.0M->773.8k (-23.0%)
    L2C_PF_Acc                    : 0->15.3M (+100.0%)
    L2C_PF_Miss                   : 0->3.1M (+100.0%)
    LLC_LOAD_Acc                  : 1.0M->698.4k (-30.5%)
    LLC_LOAD_Miss                 : 754.3k->519.8k (-31.1%)
    LLC_PF_Acc                    : 0->3.4M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[gtraces_v2_tango_0003]
    IPC                           : 0.6->0.6 (+3.6%)
    L1D_LOAD_Miss                 : 2.7M->2.3M (-13.8%)
    L1D_PF_Acc                    : 0->1.9M (+100.0%)
    L1D_PF_Miss                   : 0->933.2k (+100.0%)
    L2C_LOAD_Acc                  : 4.7M->4.4M (-4.8%)
    L2C_LOAD_Miss                 : 1.2M->944.5k (-22.1%)
    L2C_PF_Acc                    : 0->14.5M (+100.0%)
    L2C_PF_Miss                   : 0->3.5M (+100.0%)
    LLC_LOAD_Acc                  : 1.2M->856.5k (-29.4%)
    LLC_LOAD_Miss                 : 915.4k->637.7k (-30.3%)
    LLC_PF_Acc                    : 0->3.8M (+100.0%)
    LLC_PF_Miss                   : 0->2.7M (+100.0%)

[gtraces_v2_tango_0004]
    IPC                           : 0.6->0.6 (+5.0%)
    L1D_LOAD_Acc                  : 31.5M->31.4M (-0.1%)
    L1D_LOAD_Miss                 : 2.5M->2.2M (-14.1%)
    L1D_PF_Acc                    : 0->1.8M (+100.0%)
    L1D_PF_Miss                   : 0->859.9k (+100.0%)
    L1I_LOAD_Miss                 : 3.0M->3.1M (+0.1%)
    L2C_LOAD_Acc                  : 4.1M->3.9M (-4.8%)
    L2C_LOAD_Miss                 : 999.1k->832.4k (-16.7%)
    L2C_PF_Acc                    : 0->13.0M (+100.0%)
    L2C_PF_Miss                   : 0->3.1M (+100.0%)
    LLC_LOAD_Acc                  : 999.1k->751.0k (-24.8%)
    LLC_LOAD_Miss                 : 794.8k->529.6k (-33.4%)
    LLC_PF_Acc                    : 0->3.4M (+100.0%)
    LLC_PF_Miss                   : 0->2.5M (+100.0%)

[gtraces_v2_yankee_0000]
    IPC                           : 0.5->0.6 (+20.8%)
    L1D_LOAD_Acc                  : 34.5M->34.4M (-0.2%)
    L1D_LOAD_Miss                 : 3.0M->2.2M (-25.8%)
    L1D_PF_Acc                    : 0->2.2M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Acc                  : 13.6M->13.4M (-1.5%)
    L1I_LOAD_Miss                 : 2.9M->2.9M (+0.4%)
    L2C_LOAD_Acc                  : 4.4M->4.0M (-10.1%)
    L2C_LOAD_Miss                 : 2.1M->1.2M (-44.8%)
    L2C_PF_Acc                    : 0->16.4M (+100.0%)
    L2C_PF_Miss                   : 0->5.5M (+100.0%)
    LLC_LOAD_Acc                  : 2.1M->988.0k (-53.5%)
    LLC_LOAD_Miss                 : 1.4M->689.6k (-50.8%)
    LLC_PF_Acc                    : 0->4.6M (+100.0%)
    LLC_PF_Miss                   : 0->3.2M (+100.0%)

[gtraces_v2_yankee_0001]
    IPC                           : 0.5->0.6 (+25.0%)
    L1D_LOAD_Acc                  : 34.3M->34.2M (-0.3%)
    L1D_LOAD_Miss                 : 3.0M->2.1M (-27.6%)
    L1D_PF_Acc                    : 0->2.2M (+100.0%)
    L1D_PF_Miss                   : 0->1.3M (+100.0%)
    L1I_LOAD_Acc                  : 13.5M->13.3M (-1.4%)
    L1I_LOAD_Miss                 : 2.6M->2.6M (+0.5%)
    L2C_LOAD_Acc                  : 4.1M->3.7M (-11.1%)
