============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
    L1I_LOAD_Miss                 : 2.3M->2.3M (-0.2%)
    L2C_LOAD_Acc                  : 4.0M->4.0M (-0.1%)
    L2C_LOAD_Miss                 : 1.1M->1.1M (-0.4%)
    L2C_PF_Acc                    : 16.2M->16.3M (+0.4%)
    L2C_PF_Miss                   : 4.6M->4.5M (-3.3%)
    LLC_LOAD_Acc                  : 1.0M->1.0M (+0.6%)
    LLC_LOAD_Miss                 : 880.5k->865.6k (-1.7%)
    LLC_PF_Acc                    : 2.7M->4.5M (+63.1%)
    LLC_PF_Miss                   : 2.5M->3.7M (+48.0%)

[gtraces_v2_merced_0002]
    L1D_LOAD_Miss                 : 2.3M->2.3M (-0.7%)
    L1D_PF_Acc                    : 2.3M->2.3M (-0.1%)
    L1I_LOAD_Miss                 : 2.0M->2.0M (+0.8%)
    L2C_LOAD_Acc                  : 3.2M->3.2M (+0.3%)
    L2C_LOAD_Miss                 : 1.0M->1.0M (-0.9%)
    L2C_PF_Acc                    : 14.1M->14.1M (+0.4%)
    L2C_PF_Miss                   : 5.2M->4.8M (-5.9%)
    LLC_LOAD_Acc                  : 848.1k->851.5k (+0.4%)
    LLC_LOAD_Miss                 : 716.0k->717.7k (+0.2%)
    LLC_PF_Acc                    : 2.7M->4.2M (+53.9%)
    LLC_PF_Miss                   : 2.5M->3.5M (+40.5%)

[gtraces_v2_merced_0003]
    IPC                           : 0.6->0.6 (-1.7%)
    L1D_LOAD_Miss                 : 2.7M->2.7M (-0.5%)
    L1D_PF_Acc                    : 2.3M->2.4M (+0.3%)
    L1I_LOAD_Miss                 : 2.1M->2.1M (+0.2%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (-0.9%)
    L2C_PF_Acc                    : 13.6M->13.7M (+0.5%)
    L2C_PF_Miss                   : 5.0M->4.8M (-5.0%)
    LLC_LOAD_Miss                 : 928.5k->905.9k (-2.4%)
    LLC_PF_Acc                    : 2.8M->4.4M (+57.4%)
    LLC_PF_Miss                   : 2.6M->3.7M (+43.1%)

[gtraces_v2_merced_0004]
    IPC                           : 0.7->0.7 (-1.5%)
    L1D_LOAD_Miss                 : 2.4M->2.4M (-0.7%)
    L1D_PF_Acc                    : 2.5M->2.5M (+0.2%)
    L1D_PF_Miss                   : 1.4M->1.4M (+0.2%)
    L1I_LOAD_Miss                 : 2.0M->2.0M (-1.0%)
    L2C_LOAD_Acc                  : 3.3M->3.2M (-0.6%)
    L2C_LOAD_Miss                 : 913.7k->897.6k (-1.8%)
    L2C_PF_Acc                    : 13.5M->13.7M (+2.0%)
    L2C_PF_Miss                   : 4.6M->4.4M (-5.5%)
    LLC_LOAD_Acc                  : 779.1k->771.0k (-1.0%)
    LLC_PF_Acc                    : 2.5M->3.9M (+55.6%)
    LLC_PF_Miss                   : 2.2M->3.1M (+41.4%)

[gtraces_v2_sierra.a.3_0000]
    IPC                           : 0.5->0.4 (-2.2%)
    L1D_LOAD_Miss                 : 3.4M->3.4M (-0.7%)
    L1D_PF_Acc                    : 3.0M->3.0M (-0.5%)
    L1D_PF_Miss                   : 1.5M->1.5M (-0.3%)
    L1I_LOAD_Miss                 : 8.9M->8.9M (+0.1%)
    L2C_LOAD_Miss                 : 1.7M->1.7M (-1.3%)
    L2C_PF_Acc                    : 30.0M->29.9M (-0.2%)
    L2C_PF_Miss                   : 7.3M->7.0M (-2.9%)
    LLC_LOAD_Acc                  : 1.5M->1.5M (-0.5%)
    LLC_LOAD_Miss                 : 1.0M->1.0M (-0.5%)
    LLC_PF_Acc                    : 4.0M->6.0M (+49.7%)
    LLC_PF_Miss                   : 2.9M->4.2M (+42.3%)

[gtraces_v2_sierra.a.3_0001]
    IPC                           : 0.6->0.5 (-1.8%)
    L1D_LOAD_Miss                 : 2.6M->2.6M (-0.1%)
    L1D_PF_Acc                    : 2.7M->2.7M (-0.2%)
    L1I_LOAD_Miss                 : 6.6M->6.6M (+0.2%)
    L2C_LOAD_Miss                 : 1.3M->1.3M (-0.6%)
    L2C_PF_Miss                   : 5.4M->5.3M (-2.3%)
    LLC_LOAD_Acc                  : 1.1M->1.1M (+0.4%)
    LLC_LOAD_Miss                 : 797.4k->780.6k (-2.1%)
    LLC_PF_Acc                    : 3.0M->4.5M (+49.8%)
    LLC_PF_Miss                   : 2.3M->3.1M (+39.0%)

[gtraces_v2_sierra.a.3_0002]
    IPC                           : 0.5->0.5 (-1.9%)
    L1D_LOAD_Miss                 : 2.8M->2.8M (-0.3%)
    L1D_PF_Acc                    : 2.8M->2.8M (+0.2%)
    L1I_LOAD_Miss                 : 6.9M->6.9M (-0.3%)
    L2C_LOAD_Acc                  : 7.5M->7.5M (-0.2%)
    L2C_LOAD_Miss                 : 1.4M->1.4M (-0.7%)
    L2C_PF_Miss                   : 5.6M->5.5M (-2.3%)
    LLC_LOAD_Acc                  : 1.2M->1.2M (+0.4%)
    LLC_LOAD_Miss                 : 842.4k->829.5k (-1.5%)
    LLC_PF_Acc                    : 3.1M->4.7M (+49.6%)
    LLC_PF_Miss                   : 2.3M->3.3M (+39.0%)

[gtraces_v2_sierra.a.3_0003]
    IPC                           : 0.5->0.5 (-1.9%)
    L1D_LOAD_Miss                 : 3.2M->3.2M (-0.9%)
    L1D_PF_Acc                    : 3.0M->3.0M (-0.2%)
    L2C_LOAD_Acc                  : 7.5M->7.5M (-0.1%)
    L2C_LOAD_Miss                 : 1.4M->1.4M (-0.9%)
    L2C_PF_Acc                    : 25.6M->25.5M (-0.5%)
    L2C_PF_Miss                   : 6.2M->5.9M (-5.5%)
    LLC_LOAD_Acc                  : 1.1M->1.1M (+0.6%)
    LLC_LOAD_Miss                 : 855.4k->862.3k (+0.8%)
    LLC_PF_Acc                    : 3.2M->4.8M (+49.4%)
    LLC_PF_Miss                   : 2.5M->3.6M (+41.5%)

[gtraces_v2_sierra.a.3_0004]
    L1D_LOAD_Miss                 : 3.3M->3.3M (-0.6%)
    L1D_PF_Acc                    : 3.1M->3.1M (-0.2%)
    L1D_PF_Miss                   : 1.5M->1.5M (-0.2%)
    L2C_LOAD_Miss                 : 1.4M->1.4M (-2.9%)
    L2C_PF_Acc                    : 26.9M->26.8M (-0.4%)
    L2C_PF_Miss                   : 6.4M->6.0M (-6.3%)
    LLC_LOAD_Acc                  : 1.2M->1.2M (-0.8%)
    LLC_LOAD_Miss                 : 877.0k->864.9k (-1.4%)
    LLC_PF_Acc                    : 3.4M->5.0M (+48.1%)
    LLC_PF_Miss                   : 2.6M->3.6M (+40.0%)

[gtraces_v2_sierra.a.4_0000]
    IPC                           : 0.5->0.5 (+2.2%)
    L1D_LOAD_Miss                 : 3.6M->3.6M (-1.0%)
    L1D_PF_Acc                    : 3.0M->3.0M (+0.3%)
    L1D_PF_Miss                   : 1.6M->1.6M (+0.2%)
    L2C_LOAD_Acc                  : 6.9M->6.8M (-0.1%)
    L2C_LOAD_Miss                 : 1.7M->1.7M (-0.9%)
    L2C_PF_Acc                    : 24.2M->24.1M (-0.5%)
    L2C_PF_Miss                   : 7.5M->7.0M (-7.3%)
    LLC_LOAD_Acc                  : 1.4M->1.4M (+1.9%)
    LLC_LOAD_Miss                 : 1.1M->1.1M (-2.1%)
    LLC_PF_Acc                    : 3.8M->5.6M (+47.9%)
    LLC_PF_Miss                   : 3.2M->4.3M (+34.7%)

[gtraces_v2_sierra.a.4_0001]
    L1D_LOAD_Miss                 : 4.0M->4.0M (-0.5%)
    L2C_LOAD_Miss                 : 2.1M->2.1M (-1.4%)
    L2C_PF_Acc                    : 29.2M->29.8M (+1.9%)
    L2C_PF_Miss                   : 8.9M->8.5M (-4.0%)
    LLC_LOAD_Acc                  : 1.8M->1.8M (+0.9%)
    LLC_LOAD_Miss                 : 1.4M->1.3M (-3.4%)
    LLC_PF_Acc                    : 4.7M->7.0M (+51.3%)
    LLC_PF_Miss                   : 3.7M->5.0M (+35.4%)

[gtraces_v2_sierra.a.4_0002]
    L1D_LOAD_Miss                 : 3.6M->3.6M (-0.3%)
    L1D_PF_Miss                   : 1.4M->1.4M (+0.2%)
    L2C_LOAD_Miss                 : 2.0M->2.0M (-1.4%)
    L2C_PF_Miss                   : 8.2M->7.9M (-3.9%)
    LLC_LOAD_Miss                 : 1.3M->1.2M (-3.6%)
    LLC_PF_Acc                    : 4.4M->6.3M (+44.2%)
    LLC_PF_Miss                   : 3.5M->4.6M (+29.7%)

[gtraces_v2_sierra.a.4_0003]
    L1D_LOAD_Acc                  : 34.2M->34.2M (-0.1%)
    L1D_LOAD_Miss                 : 3.3M->3.2M (-1.1%)
    L1D_PF_Acc                    : 2.5M->2.5M (+0.4%)
    L1D_PF_Miss                   : 1.4M->1.4M (+0.1%)
    L2C_LOAD_Miss                 : 1.7M->1.7M (-0.9%)
    L2C_PF_Acc                    : 21.7M->21.6M (-0.4%)
    L2C_PF_Miss                   : 6.9M->6.6M (-3.6%)
    LLC_LOAD_Acc                  : 1.4M->1.4M (+0.8%)
    LLC_LOAD_Miss                 : 1.2M->1.1M (-3.9%)
    LLC_PF_Acc                    : 3.8M->5.7M (+49.4%)
    LLC_PF_Miss                   : 3.2M->4.3M (+33.4%)

[gtraces_v2_sierra.a.4_0004]
    IPC                           : 0.5->0.5 (+2.1%)
    L1D_LOAD_Miss                 : 3.5M->3.5M (-1.0%)
    L1D_PF_Acc                    : 2.7M->2.7M (-0.2%)
    L2C_LOAD_Miss                 : 1.6M->1.5M (-3.2%)
    L2C_PF_Acc                    : 21.1M->20.9M (-1.0%)
    L2C_PF_Miss                   : 7.7M->7.2M (-6.7%)
    LLC_LOAD_Acc                  : 1.3M->1.3M (+0.2%)
    LLC_LOAD_Miss                 : 1.1M->1.0M (-6.2%)
    LLC_PF_Acc                    : 4.1M->6.7M (+63.6%)
    LLC_PF_Miss                   : 3.7M->5.4M (+47.8%)

[gtraces_v2_sierra.a.6_0000]
    L1D_LOAD_Miss                 : 3.4M->3.4M (-0.1%)
    L1D_PF_Acc                    : 2.5M->2.5M (-0.2%)
    L1I_LOAD_Miss                 : 9.9M->10.0M (+0.6%)
    L2C_LOAD_Acc                  : 10.1M->10.1M (+0.4%)
    L2C_LOAD_Miss                 : 1.3M->1.3M (-2.0%)
    L2C_PF_Acc                    : 30.8M->30.8M (+0.2%)
    L2C_PF_Miss                   : 5.0M->4.8M (-3.4%)
    LLC_LOAD_Acc                  : 1.2M->1.1M (-0.7%)
    LLC_LOAD_Miss                 : 911.4k->858.8k (-5.8%)
    LLC_PF_Acc                    : 3.0M->4.6M (+51.5%)
    LLC_PF_Miss                   : 2.4M->3.3M (+37.7%)

[gtraces_v2_sierra.a.6_0001]
    IPC                           : 0.5->0.5 (+2.2%)
    L1D_LOAD_Miss                 : 3.9M->3.9M (-1.8%)
    L1D_PF_Acc                    : 3.2M->3.2M (+0.1%)
    L2C_LOAD_Miss                 : 1.6M->1.6M (-4.1%)
    L2C_PF_Acc                    : 32.1M->32.2M (+0.3%)
    L2C_PF_Miss                   : 8.8M->8.1M (-7.1%)
    LLC_LOAD_Acc                  : 1.3M->1.3M (+0.4%)
    LLC_LOAD_Miss                 : 1.1M->1.0M (-4.9%)
    LLC_PF_Acc                    : 4.6M->7.6M (+67.4%)
    LLC_PF_Miss                   : 3.9M->6.0M (+53.9%)

[gtraces_v2_sierra.a.6_0002]
    IPC                           : 0.5->0.5 (+2.1%)
    L1D_LOAD_Miss                 : 3.3M->3.3M (-0.1%)
    L1D_PF_Miss                   : 1.3M->1.3M (-0.1%)
    L2C_LOAD_Miss                 : 1.6M->1.5M (-3.3%)
    L2C_PF_Acc                    : 29.8M->29.8M (-0.1%)
    L2C_PF_Miss                   : 6.0M->5.7M (-4.8%)
    LLC_LOAD_Acc                  : 1.3M->1.3M (-2.0%)
    LLC_LOAD_Miss                 : 1.0M->955.6k (-7.0%)
    LLC_PF_Acc                    : 3.5M->5.1M (+46.6%)
    LLC_PF_Miss                   : 2.7M->3.6M (+33.8%)

[gtraces_v2_sierra.a.6_0003]
    IPC                           : 0.5->0.5 (+2.2%)
    L1D_LOAD_Miss                 : 3.7M->3.7M (-0.7%)
    L1D_PF_Acc                    : 2.8M->2.8M (-0.5%)
    L1I_LOAD_Miss                 : 9.6M->9.6M (+0.1%)
    L2C_LOAD_Miss                 : 1.7M->1.6M (-1.5%)
    L2C_PF_Acc                    : 32.1M->32.0M (-0.3%)
    L2C_PF_Miss                   : 7.4M->7.2M (-2.5%)
    LLC_LOAD_Acc                  : 1.4M->1.4M (+0.4%)
    LLC_LOAD_Miss                 : 1.1M->1.0M (-4.2%)
    LLC_PF_Acc                    : 4.1M->6.5M (+59.1%)
    LLC_PF_Miss                   : 3.3M->4.9M (+45.9%)

[gtraces_v2_sierra.a.6_0004]
    L1D_PF_Miss                   : 1.3M->1.3M (+0.1%)
    L1I_LOAD_Miss                 : 10.2M->10.2M (+0.1%)
    L2C_LOAD_Miss                 : 1.4M->1.4M (-0.7%)
    L2C_PF_Miss                   : 5.4M->5.3M (-1.9%)
    LLC_LOAD_Miss                 : 940.1k->913.1k (-2.9%)
    LLC_PF_Acc                    : 3.2M->4.9M (+52.4%)
    LLC_PF_Miss                   : 2.5M->3.5M (+40.6%)

[gtraces_v2_tahoe_0000]
    L1D_LOAD_Miss                 : 1.8M->1.8M (-1.2%)
    L1D_PF_Acc                    : 1.5M->1.5M (-0.5%)
    L2C_LOAD_Miss                 : 934.6k->915.1k (-2.1%)
    L2C_PF_Acc                    : 10.5M->10.6M (+0.7%)
    L2C_PF_Miss                   : 4.1M->3.9M (-3.2%)
    LLC_LOAD_Miss                 : 660.9k->624.6k (-5.5%)
    LLC_PF_Acc                    : 2.3M->3.6M (+58.0%)
    LLC_PF_Miss                   : 2.0M->2.7M (+38.1%)

[gtraces_v2_tahoe_0001]
    L1D_LOAD_Miss                 : 2.4M->2.4M (-0.9%)
    L1D_PF_Acc                    : 1.9M->1.9M (-0.2%)
    L1I_LOAD_Miss                 : 2.4M->2.4M (+0.1%)
    L2C_LOAD_Miss                 : 1.3M->1.2M (-1.7%)
    L2C_PF_Acc                    : 13.3M->13.3M (-0.5%)
    L2C_PF_Miss                   : 5.5M->5.3M (-4.1%)
    LLC_LOAD_Acc                  : 1.1M->1.1M (+0.5%)
    LLC_LOAD_Miss                 : 923.5k->883.6k (-4.3%)
    LLC_PF_Acc                    : 2.9M->4.6M (+57.8%)
    LLC_PF_Miss                   : 2.6M->3.7M (+42.7%)

[gtraces_v2_tahoe_0002]
    IPC                           : 0.8->0.8 (+1.3%)
    L1D_LOAD_Miss                 : 2.6M->2.5M (-1.6%)
    L1D_PF_Acc                    : 1.8M->1.8M (-0.2%)
    L1D_PF_Miss                   : 1.3M->1.3M (-0.2%)
    L1I_LOAD_Acc                  : 9.3M->9.3M (-0.1%)
    L1I_LOAD_Miss                 : 124.8k->124.5k (-0.2%)
    L2C_LOAD_Acc                  : 1.8M->1.8M (+0.3%)
    L2C_LOAD_Miss                 : 701.1k->689.9k (-1.6%)
    L2C_PF_Acc                    : 7.1M->7.2M (+2.5%)
    L2C_PF_Miss                   : 3.4M->3.0M (-11.0%)
    LLC_LOAD_Acc                  : 648.2k->643.0k (-0.8%)
    LLC_LOAD_Miss                 : 566.8k->563.2k (-0.6%)
    LLC_PF_Acc                    : 1.8M->3.6M (+98.0%)
    LLC_PF_Miss                   : 1.6M->2.8M (+71.4%)

[gtraces_v2_tahoe_0003]
    IPC                           : 0.6->0.5 (-1.8%)
    L1D_LOAD_Miss                 : 2.3M->2.3M (-0.8%)
    L1D_PF_Acc                    : 2.0M->2.0M (+0.1%)
    L1I_LOAD_Miss                 : 2.7M->2.7M (-0.1%)
    L2C_LOAD_Acc                  : 3.9M->3.9M (-0.1%)
    L2C_LOAD_Miss                 : 1.2M->1.1M (-1.9%)
    L2C_PF_Acc                    : 13.8M->13.8M (-0.1%)
    L2C_PF_Miss                   : 5.2M->5.0M (-3.7%)
    LLC_LOAD_Miss                 : 773.6k->783.9k (+1.3%)
    LLC_PF_Acc                    : 2.9M->4.4M (+53.7%)
    LLC_PF_Miss                   : 2.4M->3.4M (+40.1%)

[gtraces_v2_tahoe_0004]
    L1D_LOAD_Miss                 : 1.8M->1.8M (-0.8%)
    L1D_PF_Miss                   : 840.7k->843.0k (+0.3%)
    L1I_LOAD_Miss                 : 1.7M->1.7M (+0.4%)
    L2C_LOAD_Miss                 : 851.1k->838.6k (-1.5%)
    L2C_PF_Miss                   : 3.8M->3.7M (-3.4%)
    LLC_LOAD_Acc                  : 715.2k->717.2k (+0.3%)
    LLC_LOAD_Miss                 : 601.6k->598.7k (-0.5%)
    LLC_PF_Acc                    : 2.0M->3.2M (+54.9%)
    LLC_PF_Miss                   : 1.8M->2.6M (+44.0%)

[gtraces_v2_tango_0000]
    IPC                           : 0.6->0.6 (-1.6%)
    L1D_LOAD_Miss                 : 2.2M->2.2M (-0.2%)
    L1D_PF_Acc                    : 2.0M->2.0M (+0.3%)
    L1D_PF_Miss                   : 933.4k->936.8k (+0.4%)
    L1I_LOAD_Miss                 : 3.8M->3.8M (+0.2%)
    L2C_LOAD_Acc                  : 4.6M->4.6M (+0.1%)
    L2C_LOAD_Miss                 : 832.4k->823.3k (-1.1%)
    L2C_PF_Miss                   : 3.2M->3.2M (-2.6%)
    LLC_LOAD_Acc                  : 742.9k->744.0k (+0.2%)
    LLC_LOAD_Miss                 : 579.4k->553.9k (-4.4%)
    LLC_PF_Acc                    : 2.1M->3.4M (+61.2%)
    LLC_PF_Miss                   : 1.7M->2.5M (+45.8%)

[gtraces_v2_tango_0001]
    IPC                           : 0.7->0.7 (-1.4%)
    L1D_LOAD_Miss                 : 2.0M->2.0M (-0.3%)
    L1D_PF_Miss                   : 837.0k->834.4k (-0.3%)
    L1I_LOAD_Miss                 : 2.2M->2.2M (+0.2%)
    L2C_LOAD_Acc                  : 3.1M->3.1M (+0.1%)
    L2C_PF_Acc                    : 10.6M->10.7M (+1.4%)
    L2C_PF_Miss                   : 2.7M->2.6M (-2.8%)
    LLC_LOAD_Acc                  : 703.3k->706.8k (+0.5%)
    LLC_LOAD_Miss                 : 609.8k->599.0k (-1.8%)
    LLC_PF_Acc                    : 1.7M->2.9M (+67.9%)
    LLC_PF_Miss                   : 1.5M->2.4M (+57.2%)

[gtraces_v2_tango_0002]
    IPC                           : 0.6->0.6 (-1.6%)
    L1D_LOAD_Miss                 : 2.2M->2.2M (-0.2%)
    L1D_PF_Acc                    : 2.1M->2.1M (-0.4%)
    L1D_PF_Miss                   : 1.0M->1.0M (-0.1%)
    L1I_LOAD_Miss                 : 3.6M->3.6M (-0.3%)
    L2C_LOAD_Acc                  : 4.4M->4.4M (-0.2%)
    L2C_LOAD_Miss                 : 778.1k->773.8k (-0.5%)
    L2C_PF_Miss                   : 3.2M->3.1M (-2.2%)
    LLC_LOAD_Acc                  : 695.3k->698.4k (+0.5%)
    LLC_LOAD_Miss                 : 528.0k->519.8k (-1.6%)
    LLC_PF_Acc                    : 2.1M->3.4M (+65.0%)
    LLC_PF_Miss                   : 1.6M->2.5M (+53.3%)

[gtraces_v2_tango_0003]
    IPC                           : 0.6->0.6 (-1.7%)
    L1D_LOAD_Miss                 : 2.3M->2.3M (-0.2%)
    L1D_PF_Miss                   : 934.4k->933.2k (-0.1%)
    L1I_LOAD_Miss                 : 3.5M->3.5M (-0.4%)
    L2C_LOAD_Acc                  : 4.4M->4.4M (-0.3%)
    L2C_LOAD_Miss                 : 949.9k->944.5k (-0.6%)
    L2C_PF_Acc                    : 14.6M->14.5M (-0.5%)
    L2C_PF_Miss                   : 3.5M->3.5M (-1.8%)
    LLC_LOAD_Acc                  : 851.8k->856.5k (+0.5%)
    LLC_LOAD_Miss                 : 650.2k->637.7k (-1.9%)
    LLC_PF_Acc                    : 2.3M->3.8M (+62.4%)
    LLC_PF_Miss                   : 1.9M->2.7M (+47.8%)

[gtraces_v2_tango_0004]
    L1D_LOAD_Miss                 : 2.2M->2.2M (-0.2%)
    L1D_PF_Miss                   : 857.1k->859.9k (+0.3%)
    L1I_LOAD_Miss                 : 3.0M->3.1M (+0.1%)
    L2C_PF_Acc                    : 13.0M->13.0M (-0.1%)
    L2C_PF_Miss                   : 3.2M->3.1M (-1.0%)
    LLC_LOAD_Acc                  : 743.1k->751.0k (+1.1%)
    LLC_LOAD_Miss                 : 552.0k->529.6k (-4.1%)
    LLC_PF_Acc                    : 2.1M->3.4M (+65.4%)
    LLC_PF_Miss                   : 1.7M->2.5M (+51.9%)

[gtraces_v2_yankee_0000]
    IPC                           : 0.6->0.6 (+1.8%)
    L1D_LOAD_Miss                 : 2.2M->2.2M (-0.3%)
    L1D_PF_Miss                   : 1.3M->1.3M (-0.1%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (-2.1%)
    L2C_PF_Acc                    : 16.4M->16.4M (-0.2%)
    L2C_PF_Miss                   : 5.7M->5.5M (-5.0%)
    LLC_LOAD_Acc                  : 982.6k->988.0k (+0.5%)
    LLC_LOAD_Miss                 : 767.0k->689.6k (-10.1%)
    LLC_PF_Acc                    : 3.1M->4.6M (+50.7%)
    LLC_PF_Miss                   : 2.6M->3.2M (+25.1%)

[gtraces_v2_yankee_0001]
    IPC                           : 0.6->0.6 (+1.7%)
    L1D_LOAD_Miss                 : 2.2M->2.1M (-0.5%)
    L1D_PF_Acc                    : 2.2M->2.2M (-0.3%)
    L1D_PF_Miss                   : 1.3M->1.3M (-0.2%)
    L1I_LOAD_Miss                 : 2.6M->2.6M (+0.1%)
    L2C_LOAD_Miss                 : 1.1M->1.1M (-2.3%)
    L2C_PF_Acc                    : 15.8M->15.8M (-0.3%)
    L2C_PF_Miss                   : 5.5M->5.3M (-5.3%)
    LLC_LOAD_Acc                  : 930.9k->933.0k (+0.2%)
    LLC_LOAD_Miss                 : 701.7k->658.3k (-6.2%)
    LLC_PF_Acc                    : 3.0M->4.6M (+52.6%)
    LLC_PF_Miss                   : 2.4M->3.1M (+29.3%)

[gtraces_v2_yankee_0002]
    IPC                           : 0.7->0.7 (-1.4%)
    L1D_LOAD_Miss                 : 1.8M->1.8M (-0.2%)
    L1D_PF_Acc                    : 2.0M->2.0M (-0.2%)
    L1D_PF_Miss                   : 1.1M->1.1M (-0.2%)
    L1I_LOAD_Miss                 : 2.1M->2.1M (+0.3%)
    L2C_LOAD_Miss                 : 870.0k->859.2k (-1.2%)
    L2C_PF_Acc                    : 12.7M->12.7M (-0.4%)
    L2C_PF_Miss                   : 4.2M->4.0M (-3.2%)
    LLC_LOAD_Miss                 : 498.0k->495.3k (-0.6%)
    LLC_PF_Acc                    : 2.3M->3.5M (+52.4%)
    LLC_PF_Miss                   : 1.8M->2.4M (+34.1%)

[gtraces_v2_yankee_0003]
    L1D_LOAD_Miss                 : 2.2M->2.2M (-0.3%)
    L1D_PF_Miss                   : 1.3M->1.3M (-0.3%)
    L1I_LOAD_Miss                 : 2.9M->2.9M (-0.1%)
    L2C_LOAD_Acc                  : 3.9M->3.9M (-0.1%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (-1.7%)
    L2C_PF_Acc                    : 16.3M->16.2M (-0.3%)
    L2C_PF_Miss                   : 5.7M->5.4M (-4.7%)
    LLC_LOAD_Acc                  : 966.1k->973.5k (+0.8%)
    LLC_LOAD_Miss                 : 666.8k->639.6k (-4.1%)
    LLC_PF_Acc                    : 3.1M->4.6M (+51.2%)
    LLC_PF_Miss                   : 2.4M->3.1M (+30.1%)

[gtraces_v2_yankee_0004]
    IPC                           : 0.6->0.6 (-1.7%)
    L1D_LOAD_Miss                 : 2.2M->2.2M (-0.4%)
    L1D_PF_Acc                    : 2.3M->2.3M (-0.2%)
    L1D_PF_Miss                   : 1.4M->1.4M (-0.2%)
    L1I_LOAD_Acc                  : 13.3M->13.3M (-0.1%)
    L2C_LOAD_Acc                  : 3.8M->3.8M (-0.1%)
    L2C_LOAD_Miss                 : 1.1M->1.1M (-0.7%)
    L2C_PF_Acc                    : 16.3M->16.3M (-0.3%)
    L2C_PF_Miss                   : 5.6M->5.4M (-3.1%)
    LLC_LOAD_Acc                  : 951.1k->954.3k (+0.3%)
    LLC_LOAD_Miss                 : 638.0k->657.0k (+3.0%)
    LLC_PF_Acc                    : 3.1M->4.7M (+53.0%)
